NE 80TH ST & 118TH AVE NE
98TH AVE NE & FORBES CREEK DR
SW WILDWOOD PL & 46TH AVE SW
HOWELL ST & YALE AVE
25TH AVE NE & NE 80TH ST
15TH AVE W & W NEWTON ST
LAKEMONT BLVD SE & SE NEWPORT WAY
SW MORGAN ST & LANHAM PL SW
RAINIER AVE S & S 3RD PL
S MYRTLE ST & BEACON AVE S
25TH AVE NE & NE 147TH ST
M ST NE & 1ST ST NE
NE 145TH ST & 30TH AVE NE
N 105TH ST & FREMONT AVE N
24TH AVE E & E GALER ST
10TH AVE W & W FULTON ST
NE 51ST ST & SR 520
SE 134TH ST & 178TH AVE SE
MAPLE VALLY - BLA RD & 231ST AVE SE
SW 204TH ST & VASHON HWY SW
MARTIN L KING JR WAY & S GRAHAM ST
MICROSOFT WAY & 156TH AVE NE
NEWPORT WAY SW & W SUNSET WAY
DAYTON AVE N & N 183RD ST
35TH AVE SW & SW BARTON ST
SAND PT WAY NE & NE 123RD ST
E MERCER WAY & AVALON DR
MERIDIAN AVE N & N 133RD ST
140TH AVE NE & NE 61ST ST
84TH AVE SE & SE 72ND ST
20TH AVE NE & NE 50TH ST
AURORA AVE N & N 160TH ST
5TH AVE & SPRING ST
LK CITY WAY NE & 20TH AVE NE
NE 197TH ST & 42ND AVE NE
MADISON ST & 9TH AVE
8TH AVE S & S 198TH ST
26TH AVE SW & SW BARTON ST
26TH AVE SW & SW 110TH ST
SE 272ND ST & 150TH PL SE
10TH AVE W & W GALER ST
S PUGET DR & TALBOT RD S
HIGHLAND PK WAY SW & 2ND AVE SW
DELRIDGE WAY SW & SW HOLLY ST
22ND AVE SW & 23RD AVE SW
BOEING ACS & SW 16TH ST
SE 38TH ST & W LK SAMM PKWY SE
NE 12TH ST & 124TH AVE NE
WEST LK SAMMAMISH PK & 188TH AVE SE
148TH AVE NE & NE 31ST ST
ISSAQUAH PINE LK RD  & SE ISSAQUAH FALL CIT
NE 175TH ST & 10TH AVE NE
SE 272ND ST & 164TH AVE SE
DEXTER AVE N & DENNY WAY
SE 260TH ST & 142ND AVE SE
NE 8TH ST & BELLEVUE WAY NE
AUBURN WAY S & M ST SE
21ST AVE SW & SW 159TH ST
35TH AVE SW & SW WEBSTER ST
161ST AVE SE & SE 179TH ST
94TH ST SW & 29TH AVE W
W MERCER WAY & SE 57TH PL
BEACON AVE S & S DAWSON ST
NE RAVENNA BLVD & PARK RD NE
RENTON AVE S & 52ND AVE S
LK WASHINGTON BLVD N & NE 38TH PL
SW 152ND ST & 2ND AVE SW
SR 520 & NE 51ST ST
NE 65TH ST & WELLESLEY WAY NE
NE 75TH ST & 17TH AVE NE
192ND AVE SE & SE 269TH ST
MILITARY RD S & S 252ND ST
AURORA AVE N & N 91ST ST
3rd St & Park Ln
24TH AVE NW & NW 95TH ST
LKVIEW DR NE & NE 59TH ST
LK CITY WAY NE & NE 130TH ST
32ND AVE NW & NW 72ND ST
SW 320TH ST & SW 323RD ST
MILITARY RD S & S 282ND ST
68TH AVE NE & NE BOTHELL WAY
3RD AVE NW & NW 115TH ST
TRANSIT ACS & KENT DES MOINES RD
LATONA AVE NE & NE 40TH ST
N 45TH ST & STONE WAY N
NE 85TH ST & 35TH AVE NE
NE 160TH ST & 119TH AVE NE
KAYSNER WAY & WOODINVILLE DR
68TH AVE S & S 204TH ST
19TH AVE E & E GALER ST
SE 144TH ST & 161ST AVE SE
NE 80TH ST & RAVENNA AVE NE
SE 36TH ST & 146TH AVE SE
W MERCER WAY & TILLICUM LN
123RD AVE SE & SE 64TH PL
WESTLAKE AVE N & ALOHA ST
NE 31ST ST & 156TH AVE NE
BROADWAY E & E THOMAS ST
SE BLK NUGGET RD & EAST LK SAMMAMISH PK
NICKERSON ST & CREMONA ST
AIRPT WAY S & S HILL ST
NE NORTH WOODINVILLE & 144TH AVE NE
GRIFFIN AVE & FELL ST
12TH AVE S & S JACKSON ST
BEACH DR SW & SW CHARLESTOWN ST
MILITARY RD S & S 128TH ST
SODO BUSWAY & S SPOKANE ST
12TH AVE S & S MASSACHUSETTS ST
LK CITY WAY NE & NE 98TH ST
AURORA AVE N & GALER ST
DES MOINES MEMORI DR & S 144TH ST
128TH AVE SE & SE 169TH PL
BAKER ST & 3RD AVE
S DEARBORN ST & CORWIN PL S
N 200TH ST & GREENWOOD AVE N
SE 36TH ST & 142ND PL SE
STATE AVE N & E SMITH ST
132ND AVE SE & SE 278TH ST
12TH AVE S & S WELLER ST
116TH AVE SE & SE 169TH ST
S COLUMBIAN WAY & 15TH AVE S
8TH AVE NW & NW 85TH ST
I-5 & NE 145TH ST
NE 45TH ST & 36TH AVE NE
57TH AVE S & WATERS AVE S
Kenmore P&R AcRd & NE Bothell Way
43RD AVE E & E MADISON ST
E PINE ST & BELLEVUE AVE
10TH AVE NW & LK DR
SW AVALON WAY & SW GENESEE ST
50TH AVE S & S FERDINAND ST
N 45TH ST & SUNNYSIDE AVE N
ELLIOTT AVE W & 6TH AVE W
AMBAUM BLVD SW & SW 116TH ST
WOODINVILLE SNOHO RD & NE 190TH ST
140TH AVE NE & NE 62ND ST
NE OLD REDMOND RD & 147TH CT NE
WILSON AVE S & S BRANDON ST
BOEING ACCESS RD & GATE E-77
SW 164TH ST & 16TH AVE SW
28TH AVE S & S 308TH LN
10TH AVE W & W NEWELL ST
E MERCER WAY & SE 70TH PL
NE 55TH ST & 36TH AVE NE
NW 103RD ST & 3RD AVE NW
SR 169 & 31100 BLOCK
164TH AVE SE & LAKEMONT BLVD SE
NE 80TH ST & ROOSEVELT WAY NE
SW ALASKA ST & CALIFORNIA AVE SW
36TH AVE S & S DAY ST
INTERLAKEN TURNBA LO & 19TH AVE E
132ND AVE NE & NE 106TH PL
NE 132ND ST & 127TH DR NE
SR 169 & S SUMMIT DR
Houghton P&R AcRd & 116th Ave NE
BELLEVUE REDMOND RD & 132ND AVE NE
DES MOINES MEMORI DR & S 204TH ST
NE SUNSET BLVD & UNION AVE NE
MADISON ST & 4TH AVE
112TH AVE NE & SR 520
RENTON AVE S & S 116TH PL
SE 168TH ST & 125TH AVE SE
NE 65TH ST & 23RD AVE NE
35TH AVE SW & SW HOLDEN ST
DES MOINES MEMORI DR & S 99TH ST
8TH ST NE & HARVEY RD NE
E MADISON ST & LK WASHINGTON BLVD
NE 75TH ST & 11TH AVE NE
2ND ST SE & A ST SE
NE 83rd St & 164th Ave NE
BEACON AVE S & S MYRTLE ST
NE 45TH ST & 7TH AVE NE
LATONA AVE NE & NE 60TH ST
10TH AVE E & E MILLER ST
RAVENNA AVE NE & NE 92ND ST
MARTIN L KING JR WAY & S ORCAS ST
NEWPORT WAY NW & NW OAK CREST DR
INTERURBAN AVE S & FT DENT WAY
ROOSEVELT WAY NE & NE 75TH ST
N 90TH ST & GREENWOOD AVE N
104TH AVE SE & SE 10TH ST
2 AVE EXT S & S JACKSON ST
DELRIDGE WAY SW & SW KENYON ST
DES MOINES MEMORI DR & S 212TH ST
NE 75TH ST & 55TH AVE NE
145TH PL SE & SE 16TH ST
LK HILLS BLVD & 154TH AVE SE
105TH AVE SE & SE 29TH ST
SW 100TH ST & 42ND AVE SW
8TH AVE SW & SW 104TH ST
63RD AVE SW & BEACH DR SW
164TH AVE SE & LK HILLS BLVD
NE 122ND PL & 80TH AVE NE
AURORA AVE N & N 46TH ST
48TH AVE SW & SW HOLLY ST
NE 132ND ST & 116TH AVE NE
DELRIDGE WAY SW & SW BARTON ST
SE 144TH ST & 158TH PL SE
84TH AVE S & S 200TH ST
23RD AVE S & E YESLER WAY
15TH AVE NE & FOREST PK DR NE
WEST LK SAMMAMISH PK & SE 31ST PL
REDMOND WAY & 160TH AVE NE
32ND AVE NW & 8200 BLOCK
1ST AVE S & S 136TH ST
FRONT ST N & NE DOGWOOD ST
NORTHUP WAY & 130TH AVE NE
87TH AVE S & NW 7TH ST
NE BOTHELL WAY & 96TH AVE NE
4TH AVE S & S FOREST ST
116TH AVE NE & NE 124TH ST
NE 8TH ST & 102ND AVE NE
NE 85TH ST & 40TH AVE NE
53RD AVE S & S 144TH ST
SE 240TH ST & 124TH AVE SE
N 145TH ST & CORLISS AVE N
N 40TH ST & WALLINGFORD AVE N
EAST GREEN LK DR N & LATONA AVE NE
MARKET ST & 10TH AVE
SE CARR RD & 103RD AVE SE
BOREN AVE & JAMES ST
UNIVERSITY WAY NE & NE 41ST ST
84TH AVE NE & NE 124TH ST
BROAD ST & 2ND AVE
FAIRVIEW AVE N & HARRISON ST
SE 240TH ST & 120TH AVE SE
HORIZON VIEW & 45TH AVE NE
E MERCER WAY & SE 76TH ST
Intl District Statio & Transit Tunnel AcRd
SW 342ND ST & 38TH PL SW
NE 144TH ST & 123RD AVE NE
8TH AVE NW & NW 97TH ST
HOYT RD SW & SW 323RD ST
132ND AVE NE & NE 137TH PL
159TH AVE NE & NE 36TH WAY
BOREN AVE & MADISON ST
MILITARY RD S & S 176TH ST
NW MARKET ST & 5TH AVE NW
SW 106TH ST & SEOLA BEACH DR SW
Shattuck Ave S & S Grady Way
5TH AVE NE & NE 92ND ST
2ND AVE & BELL ST
25TH AVE SW & SW BARTON ST
W VALLEY HWY N & S 292ND ST
NW 100TH PL & 8TH AVE NW
W TILDEN ST & 28TH AVE W
MARION ST & 4TH AVE
108TH AVE NE & NE 53RD ST
87TH AVE S & S 115TH PL
N 145TH ST & GREENWOOD AVE N
SE 223RD DR & 116TH AVE SE
NE 120TH PL & NE 122ND ST
LEA HILL RD SE & 107TH PL SE
N 130TH ST & LINDEN AVE N
PUGET DR SE & SE 16TH PL
NE 65TH ST & 188TH AVE NE
MARTIN L KING JR WAY & E MARION ST
SE 40TH ST & 90TH AVE SE
ISSAQUAH PINE LK RD  & SE 40TH PL
30TH AVE NE & NE 133RD ST
140TH AVE SE & SE 256TH ST
BENDIGO BLVD S & W MCCELLAN ST
WOODLAWN AVE NE & LATONA AVE NE
S 156TH ST & DES MOINES MEMORI DR
NE 10TH ST & 110TH AVE NE
NE 65TH ST & 38TH AVE NE
NE REDMOND WAY & 185TH AVE NE
Renton TC AcRd & Burnett Ave S
WILSON AVE S & S FINDLAY ST
NE 116TH ST & 120TH AVE NE
S 216TH PL & 4TH PL S
YESLER WAY & 8TH AVE S
1ST AVE S & SW 158TH ST
8TH ST NE & HENRY RD
LIND AVE SW & SW 41ST ST
LEA HILL RD SE & 106TH PL SE
SOMERSET BLVD SE & 143RD AVE SE
PHINNEY AVE N & N 54TH ST
15TH AVE NE & NE 98TH ST
SE RIDGE ST & CENTER BLVD SE
15TH ST SW & O ST SW
LATONA AVE NE & NE 57TH ST
10TH AVE W & W BOTHWELL ST
BEACH DR SW & 5600 BLOCK
REITH RD & LK FENWICK RD S
RENTON AVE S & S FLETCHER ST
E JOHN ST & 15TH AVE E
SW 320TH ST & 47TH AVE SW
MT RANIER DR S & S HANFORD ST
S ALASKA ST & S ALASKA PL
LEARY WAY NW & 8TH AVE NW
DES MOINES MEMORI DR & S 120TH ST
123RD AVE SE & SE 17TH PL
68TH AVE NE & NE 185TH ST
S 324TH ST & 17TH AVE S
NE 153RD PL & 70TH AVE NE
2ND AVE & SENECA ST
PRESTON FALL CITY RD & 334TH AVE SE
SAND PT WAY NE & NE 77TH ST
INTERURBAN AVE S & 52ND AVE S
COAL CREEK PKWY SE & 135TH AVE SE
HIGHLAND DR & SOMERSET BLVD SE
SR 522 & 132ND AVE NE
FACTORY OUTLET & MOUNT SI BLVD
KENT DES MOINES RD & 21ST AVE S
42ND AVE NE & NE 45TH ST
HOYT RD SW & SW 338TH ST
W MERCER WAY & SE 32ND ST
MILITARY RD S & S 123RD ST
NEWCASTLE WAY & COAL CREEK PKWY SE
PINE ST & 4TH AVE
FAUNTLEROY WAY SW & SW OREGON ST
AUBURN-ENUMCLAW RD & 188TH AVE SE
15TH AVE E & E THOMAS ST
BROADWAY & E PIKE ST
15TH AVE NE & NE 45TH ST
14TH AVE SW & SW 162ND ST
NE 80TH ST & 123RD AVE NE
S JACKSON ST & 5TH AVE S
35TH AVE NE & NE 75TH ST
E SUNSET WAY & 6TH AVE NE
1ST AVE S & S 192ND ST
E UNION ST & 33RD AVE
SE EASTGATE WAY & 158TH AVE SE
S 320TH ST & 1ST AVE S
106TH AVE NE & NE 6TH ST
MARTIN L KING JR WAY & E CHERRY ST
140TH AVE SE & SE 171ST WAY
CALIFORNIA AVE SW & SW RAYMOND ST
AIRPT WAY S & S ANDOVER ST
NE WOODINVILLE DUVAL & 185TH AVE NE
CALIFORNIA AVE SW & SW FINDLAY ST
NE 160TH ST & 116TH AVE NE
1ST AVE S & S HANFORD ST
AIR CARGO RD & S 160TH ST
87TH AVE NE & NE 137TH ST
19TH AVE & E DENNY WAY
STRANDER BLVD & ANDOVER PARK E
PARK AVE N & N 1ST ST
LK YOUNGS WAY SE & JEFFERSON CT SE
SW SUNSET BLVD & OAKESDALE AVE SW
WILSON AVE S & S DAWSON ST
STEVENS WAY & BENTON LN
SR 203 & W BIRD ST
ISLAND CREST WAY & SE 71ST ST
14TH AVE S & S HOLGATE ST
BALLINGER WAY NE & NE 184TH ST
DES MOINES MEMORI DR & S 210TH ST
STRANDER BLVD & ANDOVER PARK W
8TH AVE NW & NW 193RD ST
AVONDALE RD NE & NE 140TH PL
1ST AVE S & SW CAMPUS DR
24TH AVE S & S NORMAN ST
SE NEWPORT WAY & SOMERSET BLVD SE
NE 40TH ST & LATONA AVE NE
180TH AVE NE & NE 68TH ST
SE 34TH ST & 111TH AVE SE
S MYRTLE PL & 32ND AVE S
14TH AVE S & S MASSACHUSETTS ST
104TH AVE SE & SE 236TH PL
NE 42ND ST & 8TH AVE NE
NE 128TH ST & I-405
119TH AVE NE & NE 153RD PL
119TH AVE SE & SE 56TH ST
SENECA ST & BOREN AVE
104TH AVE SE & SE 16TH ST
68TH AVE S & S 196TH ST
132ND AVE NE & NE 47TH ST
MERIDIAN AVE N & N 140TH ST
SE CARR RD & 106TH PL SE
NE 65TH ST & 26TH AVE NE
MARKET ST & 12TH AVE
AIR CARGO RD & S 165TH ST
MERIDIAN AVE N & N 54TH ST
AVONDALE RD NE & NE 104TH ST
124TH AVE NE & NE 140TH ST
15TH AVE E & E MERCER ST
132ND AVE NE & NE 97TH ST
49TH AVE SW & SW HINDS ST
NE BOTHELL WAY & 68TH AVE NE
W NICKERSON ST & W EMERSON ST
192ND AVE SE & SE 270TH PL
124TH AVE NE & NE 116TH ST
SE 63RD ST & 155TH AVE SE
RAVENNA AVE NE & NE 85TH ST
15TH AVE NE & NE 140TH ST
166TH AVE NE & NE 87TH ST
NE 80TH ST & 128TH AVE NE
S COLUMBIAN WAY & VA HOSPITAL RD
45TH PL S & S 290TH ST
144TH AVE SE & SE 132ND ST
DAYTON AVE N & N GREENWOOD DR
51ST AVE S & S GAZELLE ST
EAST MARGINAL WAY S & DIAGONAL AVE S
156TH AVE NE & NE 15TH PL
S 170TH ST & MILITARY RD S
118TH AVE SE & 2500 BLOCK
148TH AVE NE & NE 61ST WAY
BROOKLYN AVE NE & NE CAMPUS PKWY
DEXTER AVE N & DEXTER WAY N
N 45TH ST & WOODLAWN AVE N
NE BOTHELL WAY & KENMORE P&R
SW HENDERSON ST & 16TH AVE SW
SE 164TH ST & 127TH AVE SE
AUBURN WAY S & 12TH ST SE
MAIN ST & 152ND PL SE
24TH AVE E & E CALHOUN ST
NE 16TH ST & KIRKLAND AVE NE
NE 45TH ST & 45TH AVE NE
104TH AVE SE & SE 228TH ST
W MERCER WAY & LK VIEW LN
S HENDERSON ST & RAINIER AVE S
BEACON AVE S & S THISTLE ST
JUANITA DR NE & NE 166TH CT
MERIDIAN AVE N & N 150TH ST
32ND AVE NW & NW 60TH ST
31ST AVE S & S DAY ST
WEST LK SAMMAMISH PK & 180TH AVE NE
RENTON MAPLE VALL RD & 152ND AVE SE
COAL CREEK PKWY SE & FACTORIA BLVD SE
23RD AVE & E JEFFERSON ST
PIKE ST & BOREN AVE
AIRPT WAY S & S STEVENS ST
SR 203 & NE 145TH ST
179TH AVE NE & NE 108TH WAY
SAND PT WAY NE & MATHEWS AVE NE
NE 51ST ST & 154TH AVE NE
16TH AVE SW & SW CLOVERDALE ST
12TH AVE NW & NW MALL ST
INTERNATIONAL BLVD & S 170TH ST
E JEFFERSON ST & 18TH AVE
S 144TH ST & 46TH AVE S
8TH AVE S & S 152ND ST
172ND AVE SE & SE 134TH ST
FRONT ST N & NW HOLLY ST
BELLEVUE WAY NE & NE 17TH ST
1ST AVE S & SW 124TH ST
NE 80TH ST & 18TH AVE NE
NE 65TH ST & 55TH AVE NE
MERIDIAN AVE N & N 50TH ST
NE 24TH ST & 152ND AVE NE
EAST LK SAMMAMISH PK & SE 56TH ST
SE 176TH ST & 108TH AVE SE
15TH AVE S & S ANGELINE ST
HARBOR AVE SW & FAIRMOUNT AVE SW
REDMOND WAY & 140TH AVE NE
KENNEWICK PL NE & NE 28TH ST
S 120TH ST & 23RD AVE S
MAIN AVE S & S 2ND ST
BRICKYARD RD NE & NE 170TH PL
N 36TH ST & DAYTON AVE N
NE 65TH ST & 37TH AVE NE
DENNY WAY & FAIRVIEW AVE N
W GOVERNMENT WAY & 29TH AVE W
108TH AVE SE & SE 224TH ST
AVONDALE RD NE & NE 132ND ST
SW 152ND ST & 12TH AVE SW
S 272ND ST & PACIFIC HWY S
30TH AVE NE & NE 143RD ST
SE 168TH ST & 124TH AVE SE
M ST NE & 4TH ST NE
28TH AVE W & W RAYE ST
35TH AVE NE & NE 68TH ST
REDMOND WAY & 149TH PL NE
W MEEKER ST & WASHINGTON AVE N
17TH ST SE & C ST SE
64TH AVE S & S 231ST ST
BROADWAY E & E HARRISON ST
SW GENESEE ST & 51ST AVE SW
HIGHLANDS DR NE & NE ELLIS DR
16TH AVE SW & SW 112TH ST
119TH AVE NE & NE 148TH ST
49TH AVE NE & 38TH ST NE
W MEEKER ST & WASHINGTON AVE S
EAST MARGINAL WAY S & S LUCILE ST
N 175TH ST & DENSMORE AVE N
SW MORGAN ST & 40TH AVE SW
112TH AVE NE & NE 15TH ST
CALIFORNIA AVE SW & SW CHARLESTOWN ST
40TH AVE NE & NE 51ST ST
4TH AVE SW & SW 115TH ST
15TH AVE NW & NW 70TH ST
SE 261ST ST & 180TH AVE SE
124TH AVE SE & SE 262ND PL
ANDOVER PARK W & BAKER BLVD
35TH AVE SW & SW THISTLE ST
AUBURN-ENUMCLAW RD & SE 392ND ST
S MYRTLE ST & 32ND AVE S
124TH AVE NE & NE 4TH ST
LK CITY WAY NE & NE 120TH ST
SEWARD PK AVE S & S MYRTLE ST
148TH AVE NE & NE OLD REDMOND RD
Redondo Heights P&R  & S 276th St
1ST PL S & S 216TH ST
SE 260TH ST & 143RD AVE SE
SW 112TH ST & 2ND LN SW
N 85TH ST & GREENWOOD AVE N
121ST AVE SE & SE 8TH ST
15TH AVE NW & NW 92ND ST
TUKWILA INTL BLVD & S 112TH ST
EAST LAURELHURST DR  & 47TH AVE NE
SLATER AVE NE & NE 116TH ST
NE 75TH ST & 50TH AVE NE
S 144TH ST & DES MOINES MEMORI DR
161ST AVE NE & CLEVELAND ST
KENT DES MOINES RD & I-5 RAMP
FREMONT AVE N & N 34TH ST
140TH AVE NE & NE 42ND ST
ROOSEVELT WAY NE & NE 103RD ST
ALASKAN WAY & MADISON ST
108TH AVE SE & SE CARR RD
15TH AVE W & W ARMOUR ST
NE 132ND ST & 120TH AVE NE
NE NORTHGATE WAY & 15TH AVE NE
NW MARKET ST & NW 50TH ST
PINE ST & 5TH AVE
3RD AVE & BELL ST
108TH AVE NE & NE 60TH ST
ROYAL HILLS DR SE & LK YOUNGS WAY SE
S ALBRO PL & STANLEY AVE S
LEARY AVE NW & NW VERNON PL
WATERS AVE S & 62ND AVE S
WILLOWS RD NE & NE 102ND ST
SENECA ST & 3RD AVE
NW LEARY WAY & 15TH AVE NW
19TH AVE E & E MERCER ST
35TH AVE SW & SW DAWSON ST
S 43RD ST & TALBOT RD S
NE 132ND ST & 104TH PL NE
SW THISTLE ST & 34TH AVE SW
JUANITA WOODINVIL WA & NE 145TH ST
4TH AVE S & S BRANDON ST
NE 137TH ST & 20TH AVE NE
NE 70TH PL & 116TH AVE NE
S 216TH ST & WESLEY TERR ENTR
132ND AVE NE & NE 95TH ST
E SMITH ST & STATE AVE N
N 145TH ST & COURTLAND PL N
NE 75TH ST & 20TH AVE NE
LOYAL WAY NW & NW 85TH ST
SeaTac Airport AcRd & SeaTac AcRd
SW ADMIRAL WAY & 59TH AVE SW
GILMAN AVE W & 28TH PL W
OLYMPIC WAY W & 9TH AVE W
25TH AVE NE & NE 70TH ST
NE 109TH ST & 156TH CT NE
5TH AVE NE & NE 165TH ST
10TH AVE W & W BLAINE ST
4TH AVE S & S SPOKANE ST
64TH AVE S & S COOPER ST
S PLUM ST & 25TH AVE S
26TH AVE SW & SW 104TH ST
1ST AVE & YESLER WAY
ROOSEVELT WAY NE & NE 42ND ST
CORNELL AVE S & S S 115TH ST ST
164TH AVE NE & NE 2ND ST
W MERCER WAY & SE 58TH ST
I-5 & 5TH AVE NE
104TH AVE SE & SE 248TH ST
41ST ST SE & A ST SE
MARION ST & 2ND AVE
23RD AVE & E CHERRY ST
BELLEVUE WAY NE & NE 1ST ST
35TH AVE SW & SW 108TH ST
1ST AVE S & SW 140TH ST
EASTLAKE AVE E & NE 40TH ST
RAINIER AVE S & S WALKER ST
NE 12TH ST & PIERCE PL NE
100TH AVE NE & NE 22ND ST
DEXTER AVE N & CROCKETT ST
GREENWOOD AVE N & N 112TH ST
S 223RD ST & EMMETT LN
CANYON DR SE & S 252ND ST
148TH AVE NE & NE 66TH ST
WEST LK SAMMAMISH PK & LEARY WAY
SW IDA ST & CALIFORNIA AVE SW
GREENWOOD AVE N & N 143RD ST
S 240TH ST & PACIFIC HWY S
NE 24TH ST & 182ND AVE NE
16TH AVE S & S 248TH ST
DENNY WAY & 1ST AVE N
138TH PL NE & NE 178TH PL
104TH AVE SE & SE 28TH ST
SW 100TH ST & 39TH AVE SW
35TH AVE SW & SW 98TH ST
NE BELLEVUE REDMOND  & 143RD AVE NE
NE 70TH ST & 120TH AVE NE
SW THISTLE ST & 41ST AVE SW
NE BIG ROCK RD & CARNATION DUVALL RD 
40TH PL NE & NE 197TH ST
30TH AVE W & W THURMAN ST
35TH AVE SW & SW KENYON ST
TAYLOR AVE NW & NW 2ND PL
NE 30TH ST & I-405
S MASSACHUSETTS ST & 14TH AVE S
SW THISTLE ST & 35TH AVE SW
169TH AVE SE & SE 142ND ST
E SUNSET WAY & 1ST AVE NE
34TH AVE & E PINE ST
MADRONA DR & MADRONA PL E
NE 6th St & 108th Ave NE
BEACON AVE S & S SPOKANE ST
168TH AVE SE & SE 21ST PL
SW ALASKA ST & 42ND AVE SW
RENTON MAPLE VALL RD & SE 207TH ST
4TH AVE S & 4300 BLOCK
GREENWOOD AVE N & N 145TH ST
NE 4TH ST & UNION AVE NE
N 40TH ST & BAGLEY AVE N
NE OLD REDMOND RD & 151ST AVE NE
156TH AVE NE & NE 36TH ST
131ST AVE NE & NE 33RD ST
MAPLE VALLY - BLA RD & SE 264TH ST
NE 80TH ST & 132ND AVE NE
NW 54TH ST & NW MARKET ST
35TH AVE SW & 37TH AVE SW
S LANDER ST & SODO BUSWAY ACS
S 144TH ST & 42ND AVE S
NE 125TH ST & 39TH AVE NE
112TH AVE SE & SE 4TH ST
S 176TH ST & 38TH AVE S
5TH AVE N & NEWTON ST
156TH AVE NE & NORTHUP WAY
GREENWOOD AVE N & N 85TH ST
9TH AVE S & S 336TH ST
BELLEVUE WAY NE & 103RD AVE NE
SE 267TH ST & 172ND AVE SE
124TH AVE SE & SE 288TH PL
MARTIN L KING JR WAY & E JOHN ST
SW BARTON ST & 29TH AVE SW
PACIFIC HWY S & S 246TH ST
9TH ST NE & D ST NE
NE 70TH PL & 132ND AVE NE
NE 68TH ST & 112TH AVE NE
228TH AVE NE & NE 14TH ST
MILITARY RD S & S 135TH ST
15TH AVE NE & NE 165TH ST
NE 12TH ST & NE 11TH PL
SW 100TH ST & 37TH AVE SW
S 212TH ST & 68TH AVE S
NE 75TH ST & 23RD AVE NE
SW 16TH ST & BOEING ACCESS RD
NE 24TH ST & 171ST AVE NE
NE 103RD ST & 5TH AVE NE
SE PETROVITSKY RD & 110TH AVE SE
140TH AVE SE & LAKE HILLS CONNEC
NE 175TH ST & 140TH AVE NE
SE 70TH PL & 93RD AVE SE
N NORTHGATE WAY & INTERLAKE AVE N
BOEING PERIMETER RD & UNNAMED
MERIDIAN AVE N & N 45TH ST
SW 16TH ST & LIND AVE SW
67TH AVE NE & NE 181ST ST
N 85TH ST & 1ST AVE NW
35TH AVE SW & SW 328TH PL
BROADWAY & E UNION ST
SE NEWPORT WAY & SE ALLEN RD
DAYTON AVE N & N 171ST ST
E RIVERSIDE DR & 111TH AVE NE
DOCKTON RD SW & SW ELLISPORT RD
LKSIDE AVE S & S LESCHI PL
SE FAIRWOOD BLVD & SE 170TH ST
104TH AVE SE & SE 253RD PL
BELLEVUE WAY SE & 113TH AVE SE
RAINIER AVE S & 54TH AVE S
HARBOR AVE SW & SW MARYLAND PL
UNION AVE NE & NE 12TH ST
SW 100TH ST & 35TH AVE SW
S 240TH ST & 21ST AVE S
RAINIER AVE S & LETITIA AVE S
S CLOVERDALE ST & 8TH AVE S
ROOSEVELT WAY NE & NE 45TH ST
N 35TH ST & CARR PL N
AIRPT WAY S & S VALE ST
S 146TH ST & 5TH AVE S
KENT KANGLEY RD & 124TH AVE SE
25TH AVE NE & NE 75TH ST
SE 272ND ST & SE WAX RD
8TH AVE S & DES MOINES MEMORI DR
124TH AVE SE & SE 211TH ST
STEVENS WAY & OKANOGAN LN
2ND AVE & STEWART ST
3RD AVE & PIKE ST
SW ADMIRAL WAY & 51ST AVE SW
AUBURN WAY N & 22ND ST NE
E DENNY WAY & BELLEVUE AVE E
AIR CARGO RD & S 156TH ST
THACKERAY PL NE & NE 45TH ST
KENT KANGLEY RD & 116TH AVE SE
PRESTON FALL CITY RD & CARMICHAEL RD
NW MARKET ST & BALLARD AVE NW
34TH AVE & E CHERRY ST
132ND AVE NE & NE 50TH ST
5TH AVE NE & NE 103RD ST
49TH AVE SW & SW STEVENS ST
WOODINVILLE SNOHO RD & 139TH AVE NE
35TH AVE NE & NE 81ST ST
NE 155TH PL & 76TH PL NE
DES MOINES MEMORI DR & S 134TH ST
E YESLER WAY & 14TH AVE
W VALLEY HWY N & 26TH ST NW
MARTIN L KING JR WAY & S MASSACHUSETTS ST
BLANCHARD ST & 1ST AVE
RAINIER AVE S & S EDMUNDS ST
LATONA AVE NE & NE 56TH ST
NE 65TH ST & 12TH AVE NE
W MERCER WAY & SE 85TH ST
NE 4TH ST & JEFFERSON AVE NE
WOODINVILLE REDMO RD & NE 109TH ST
EDMONDS AVE NE & NE 18TH ST
QUEEN ANNE AVE N & W MCGRAW ST
NE 109TH ST & 159TH AVE NE
NE 141ST ST & 75TH AVE NE
WALLINGFORD AVE N & N 39TH ST
SE 27TH ST & SE 26TH PL
N 175TH ST & MIDVALE AVE N
PHINNEY AVE N & N 67TH ST
119TH AVE SE & SE 54TH PL
NE 125TH ST & LK CITY WAY NE
23RD AVE & E YESLER WAY
Woodinville P&R AcRd & NE 179th St
SW ORCHARD ST & DELRIDGE WAY SW
RENTON AVE EXT & HARDIE AVE NW
148TH AVE NE & NE 87TH ST
Pioneer Sq Sta AcRd & Pedestrian Walk
BELLEVUE WAY NE & NE 26TH ST
NE 8TH ST & 165TH AVE NE
E YESLER WAY & 32ND AVE
MARINE VIEW DR S & S 240TH ST
142ND PL SE & SE 32ND ST
BELLEVUE REDMOND RD & 130TH AVE NE
