47.65420162,-122.2783151,47TH AVE NE,NE 38TH ST
47.66728202,-122.3996533,32ND AVE NW,NW MARKET ST
47.4955511,-122.4359085,CENTRAL AVE N,E MEEKER ST
47.61722702,-122.3554776,DENNY WAY,WARREN PL
47.5239742,-122.191694,SE 256TH ST,113TH AVE SE
47.56276342,-122.2720974,S GENESEE ST,50TH AVE S
47.66189752,-122.3169436,PRESTON FALL CITY RD,SE 47TH ST
47.51449342,-122.19274,NE 27TH ST,ABERDEEN AVE NE
47.60386662,-122.3220958,BROADWAY,TERRACE ST
47.70271822,-122.190802,NE 116TH ST,114TH DR NE
47.56276522,-122.287393,S GENESEE ST,37TH AVE S
47.62586732,-122.334296,FAIRVIEW AVE N,MINOR AVE N
47.60879892,-122.334907,UNION ST,6TH AVE
47.68006292,-122.214366,3RD ST,5TH AVE
47.59785282,-122.3303535,4TH AVE S,S JACKSON ST
47.71345922,-122.3676139,NE 8TH ST,118TH AVE NE
47.54737992,-122.260687,SEWARD PK AVE S,LKSHORE DR S
47.4955511,-122.4359085,NE 4TH ST,ROSARIO AVE NE
47.51656642,-122.2611327,WATERS AVE S,S CARVER ST
47.4955511,-122.4359085,126TH AVE SE,SE 164TH ST
47.4955511,-122.4359085,WEST VALLEY HWY,S LONGACRES WAY
47.4955511,-122.4359085,161ST AVE SE,SE 176TH PL
47.4955511,-122.4359085,MILITARY RD S,S 264TH ST
47.65424062,-122.3327916,N 40TH ST,CORLISS AVE N
47.514974,-122.178353,SE 168TH ST,122ND AVE SE
47.71465342,-122.2844421,SAND PT WAY NE,NE 120TH ST
47.56451562,-122.225485,86TH AVE SE,SE 45TH ST
47.60892732,-122.3411584,PINE ST,2ND AVE
47.54742242,-122.3347167,156TH AVE NE,NE 1ST ST
47.65799562,-122.3513658,N 43RD ST,FREMONT AVE N
47.54967152,-122.3031425,BEACON AVE S,S ORCAS ST
47.4955511,-122.4359085,S 272ND ST,S STAR LK RD
47.68533132,-122.3081184,NE 80TH ST,20TH AVE NE
47.68929062,-122.3727929,NW 85TH ST,12TH AVE NW
47.71751162,-122.230559,NE 132ND ST,84TH AVE NE
47.52615882,-122.281455,MARTIN L KING JR WAY,S THISTLE ST
47.57481142,-122.297942,RAINIER AVE S,ML KING JR WAY WAY S
47.4955511,-122.4359085,ANDOVER PARK W,MINKLER BLVD
47.61242822,-122.202063,NE 4TH ST,105TH AVE NE
47.4955511,-122.4359085,MERIDIAN AVE N,N 193RD ST
47.66669602,-122.172911,NE 70TH ST,126TH AVE NE
47.72850152,-122.286905,140TH AVE NE,NE 40TH ST
47.48381562,-122.203452,PARK AVE N,N 2ND ST
47.69904742,-122.1825093,NE 112TH ST,120TH AVE NE
47.66355712,-122.3144238,UNIVERSITY WAY NE,NE 50TH ST
47.63657222,-122.3028635,24TH AVE E,E NEWTON ST
47.69628682,-122.313427,15TH AVE NE,NE 95TH ST
47.65069352,-122.3393228,WEST VALLEY HWY,37TH ST NW
47.4955511,-122.4359085,WEST LK SAMMAMISH PK,192ND AVE SE
47.67100502,-122.3674795,8TH AVE NW,NW 60TH ST
47.48005442,-122.215979,S 2ND ST,SHATTUCK AVE S
47.61325002,-122.343985,BLANCHARD ST,4TH AVE
47.4955511,-122.4359085,AVONDALE RD NE,NE UNION HILL RD
47.4955511,-122.4359085,E VALLEY HWY,S 180TH ST
47.85982392,-122.1852799,SE 36TH ST,14000 BLOCK
47.68765622,-122.3889575,24TH AVE NW,NW 83RD ST
47.68268012,-122.3566352,GREENWOOD AVE N,N 76TH ST
47.66544922,-122.38227,CENTRAL AVE S,E RUSSELL ST
47.14587872,-122.5092639,PACIFIC HWY S,23600 BLOCK
47.62003402,-122.3038014,23RD AVE E,E THOMAS ST
47.45105432,-122.3540575,SE 14TH ST,168TH AVE SE
47.71054112,-122.3673954,SE 8TH ST,114TH AVE SE
47.69907762,-122.3889168,NW NEPTUNE PL,24TH AVE NW
47.61862322,-122.322653,E OLIVE WAY,BROADWAY
47.51605172,-122.3565004,SW ROXBURY ST,16TH AVE SW
47.60141902,-122.3327585,JAMES ST,3RD AVE
47.4955511,-122.4359085,SE FALL CITY-SNOQUAL,356TH DR SE
47.47661842,-122.289259,140TH AVE NE,NE 34TH PL
47.61024492,-122.3040898,23RD AVE,E SPRING ST
47.6950035,-122.1986555,JUANITA WOODINVIL WA,108TH AVE NE
47.683098,-122.3954593,W VALLEY HWY N,29TH ST NW
47.67031742,-122.3996889,32ND AVE NW,NW 59TH ST
47.4955511,-122.4359085,NE 40TH ST,150TH AVE NE
47.88787702,-122.1632376,119TH AVE SE,SE 52ND ST
47.4343996,-122.293223,S 212TH ST,42ND AVE S
47.558425,-122.3997139,236TH ST SW,52ND AVE W
47.62822732,-122.3579563,QUEEN ANNE AVE N,W HIGHLAND DR
47.68735962,-122.3377721,WALLINGFORD AVE N,N 82ND ST
47.71986882,-122.3140141,15TH AVE NE,NE 127TH ST
47.51850592,-122.2687193,RAINIER AVE S,52ND AVE S
47.68896262,-122.3095248,LK CITY WAY NE,NE 85TH ST
47.60037182,-122.3317957,YESLER WAY,3RD AVE
47.66307312,-122.3602736,MARKET ST,2ND ST W
47.4955511,-122.4359085,73RD AVE NE,NE 181ST ST
47.55932852,-122.2273507,SE FALL CITY-SNOQUAL,SE 47TH PL
47.84570072,-122.1823559,SE 38TH ST,166TH AVE SE
47.61975242,-122.229109,NE 12TH ST,84TH AVE NE
47.72524822,-122.3086431,NE 135TH ST,20TH AVE NE
47.76157142,-122.336463,MERIDIAN AVE N,N 185TH ST
47.660067,-122.515294,BEARDSLEE BLVD,SUNRISE DR
47.4955511,-122.4359085,9TH AVE S,S 344TH ST
47.72743362,-122.3568808,GREENWOOD AVE N,N 137TH ST
47.4955511,-122.4359085,SR 515,S GRADY WY
47.50992922,-122.3085021,DES MOINES MEMORI DR,S 103RD ST
47.62213902,-122.297518,E MADISON ST,28TH AVE E
47.74656952,-122.3277577,164TH AVE NE,NE 4TH ST
47.54737992,-122.260687,SEWARD PK AVE S,S HAWTHORNE RD
47.4955511,-122.4359085,124TH AVE SE,SE 282ND ST
47.45315202,-122.271857,51ST AVE S,S 166TH ST
47.64897692,-122.3860246,22ND AVE W,W BERTONA ST
47.49187232,-122.176299,MONROE AVE NE,NE 7TH PL
47.60481332,-122.3076904,E JEFFERSON ST,20TH AVE
47.59784852,-122.3290017,5TH AVE S,S JACKSON ST
47.519219,-122.2890919,S 272ND ST,36TH AVE S
47.48700092,-122.186743,NE 4TH ST,EDMONDS AVE NE
47.49232622,-122.25051,68TH AVE S,S 122ND ST
47.50671832,-122.3461062,8TH AVE SW,SW 106TH ST
47.62716822,-122.328116,LKVIEW BLVD E,BELMONT AVE E
47.67452522,-122.3231694,NE 65TH ST,NE RAVENNA BLVD
47.76037302,-122.1939801,Campus AcRd,Campus Way NE
47.66949807,-122.3516534,RAILROAD AV SE AVE S,SE NORTHERN ST
47.66716922,-122.2915396,NE 55TH ST,35TH AVE NE
47.65152492,-122.3486232,39TH AVE S,38TH PL S
47.68665632,-122.302987,RAVENNA AVE NE,25TH AVE NE
47.62756102,-122.289519,E MADISON ST,34TH AVE E
47.4955511,-122.4359085,NE 185TH ST,160TH AVE NE
47.4955511,-122.4359085,SE FAIRWOOD BLVD,148TH AVE SE
47.67173232,-122.3674541,8TH AVE NW,NW 61ST ST
47.4955511,-122.4359085,NE 8TH ST,167TH AVE NE
47.6016664,-122.3013418,S 288TH ST,25TH PL S
47.4955511,-122.4359085,126TH AVE SE,SE 161ST ST
47.68899552,-122.3283566,160TH AVE NE,NE 85TH ST
47.60373262,-122.3272172,JAMES ST,8TH AVE
47.71279142,-122.2952822,SLATER AVE NE,NE 118TH ST
47.57328172,-122.232741,SE 40TH ST,81ST AVE SE
47.68365852,-122.1874382,116TH AVE NE,NE 94TH ST
47.54874532,-122.3643412,DELRIDGE WAY SW,SW JUNEAU ST
47.4955511,-122.4359085,SE 272ND ST,169TH PL SE
47.50129222,-122.2712651,S LEO ST,BEACON AVE S
47.77251192,-122.309798,BALLINGER WAY NE,19TH AVE NE
47.60490102,-122.331505,6TH AVE,MARION ST
47.64548342,-122.4022757,34TH AVE W,W BARRETT ST
47.50330602,-122.3818764,MARINE VIEW DR SW,SW 110TH ST
47.73271322,-122.346053,N 145TH ST,AURORA AVE N
