Route,Part,Express/ Local,Inbound / Outbound,KeyBl,StTime,EndTime,Start of Route,End of Route,Load Factor,Average Load,Riders Per Revenue Hour,Revenue Miles,Revenue Hours,Seats on Bus,Bus Type,Day,Peak or Off Peak,1-Factor Fully Allocated Cost,Redundancy,,,,,,,OBJECTID ,District,Count_Stops,,,,,,,,,
,,,,,,,,,,,,# of Miles a bus is running in service,# of Hours a bus is running in service,,See Fleet Tab,,,,,,,,,,,1,Adams,33,Route #,Redundancy,,,,,,,
345,,,O,33106, 8:20 AM, 8:50 AM,NTC BAY3,W\B SCC,0.63,19.00,52.00,7.140909,0.50,30,11,WK,P,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33109, 8:50 AM, 9:20 AM,NTC BAY3,W\B SCC,1.03,31.00,90.00,7.140909,0.50,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33103, 9:20 AM, 9:50 AM,NTC BAY3,W\B SCC,0.60,18.00,48.00,7.140909,0.50,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33105, 9:50 AM,10:20 AM,NTC BAY3,W\B SCC,1.00,30.00,92.00,7.140909,0.50,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33108,10:20 AM,10:50 AM,NTC BAY3,W\B SCC,0.57,17.00,42.00,7.140909,0.50,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33102,10:50 AM,11:21 AM,NTC BAY3,W\B SCC,0.80,24.00,60.00,7.140909,0.52,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33104,11:20 AM,11:51 AM,NTC BAY3,W\B SCC,0.53,16.00,43.00,7.140909,0.52,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33107,11:50 AM,12:21 PM,NTC BAY3,W\B SCC,0.83,25.00,60.00,7.140909,0.52,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33101,12:20 PM,12:53 PM,NTC BAY3,W\B SCC,0.63,19.00,47.00,7.140909,0.55,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33106,12:50 PM, 1:23 PM,NTC BAY3,W\B SCC,0.70,21.00,49.00,7.140909,0.55,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33109, 1:20 PM, 1:53 PM,NTC BAY3,W\B SCC,0.57,17.00,42.00,7.140909,0.55,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33103, 1:50 PM, 2:24 PM,NTC BAY3,W\B SCC,0.67,20.00,49.00,7.140909,0.57,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33105, 2:20 PM, 2:55 PM,NTC BAY3,W\B SCC,0.77,23.00,58.00,7.140909,0.58,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33108, 2:50 PM, 3:25 PM,NTC BAY3,W\B SCC,0.53,16.00,39.00,7.140909,0.58,30,11,WK,P,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33102, 3:20 PM, 3:55 PM,NTC BAY3,W\B SCC,0.70,21.00,53.00,7.140909,0.58,30,11,WK,P,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33104, 3:50 PM, 4:25 PM,NTC BAY3,W\B SCC,0.73,22.00,50.00,7.140909,0.58,30,11,WK,P,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33107, 4:20 PM, 4:54 PM,NTC BAY3,W\B SCC,0.70,21.00,48.00,7.140909,0.57,30,11,WK,P,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33111, 4:50 PM, 5:24 PM,NTC BAY3,W\B SCC,0.67,20.00,51.00,7.140909,0.57,30,11,WK,P,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33101, 5:20 PM, 5:54 PM,NTC BAY3,W\B SCC,0.77,23.00,55.00,7.140909,0.57,30,11,WK,P,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33106, 5:50 PM, 6:23 PM,NTC BAY3,W\B SCC,0.80,24.00,51.00,7.140909,0.55,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33109, 6:20 PM, 6:53 PM,NTC BAY3,W\B SCC,0.80,24.00,51.00,7.140909,0.55,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33103, 6:50 PM, 7:23 PM,NTC BAY3,W\B SCC,0.53,16.00,38.00,7.140909,0.55,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33105, 7:33 PM, 8:05 PM,NTC BAY3,W\B SCC,0.57,17.00,43.00,7.140909,0.53,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33108, 8:33 PM, 9:04 PM,NTC BAY3,W\B SCC,0.57,17.00,39.00,7.140909,0.52,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33109, 9:33 PM,10:03 PM,NTC BAY3,W\B SCC,0.53,16.00,38.00,7.140909,0.50,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
345,,,O,33101,10:33 PM,11:02 PM,NTC BAY3,W\B SCC,0.37,11.00,27.00,7.140909,0.48,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
346,,,I,33101, 5:19 AM, 5:45 AM,AVTCBAY2,NTC BAY4,0.27,8.00,21.00,6.964015,0.43,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
346,,,I,34602, 5:47 AM, 6:15 AM,AVTCBAY2,NTC BAY4,0.23,8.00,24.00,6.964015,0.47,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34604, 6:17 AM, 6:45 AM,AVTCBAY2,NTC BAY4,0.34,12.00,32.00,6.964015,0.47,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34601, 6:47 AM, 7:15 AM,AVTCBAY2,NTC BAY4,0.43,15.00,43.00,6.964015,0.47,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34603, 7:15 AM, 7:45 AM,AVTCBAY2,NTC BAY4,0.69,24.00,62.00,6.964015,0.50,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34605, 7:44 AM, 8:15 AM,AVTCBAY2,NTC BAY4,0.37,13.00,33.00,6.964015,0.52,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34606, 8:15 AM, 8:45 AM,AVTCBAY2,NTC BAY4,0.94,33.00,74.00,6.964015,0.50,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34602, 8:46 AM, 9:15 AM,AVTCBAY2,NTC BAY4,0.83,29.00,79.00,6.964015,0.48,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34604, 9:17 AM, 9:45 AM,AVTCBAY2,NTC BAY4,0.77,27.00,71.00,6.964015,0.47,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34601, 9:47 AM,10:15 AM,AVTCBAY2,NTC BAY4,0.60,21.00,58.00,6.964015,0.47,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34603,10:17 AM,10:45 AM,AVTCBAY2,NTC BAY4,0.71,25.00,71.00,6.964015,0.47,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34605,10:47 AM,11:15 AM,AVTCBAY2,NTC BAY4,0.60,21.00,58.00,6.964015,0.47,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34606,11:17 AM,11:45 AM,AVTCBAY2,NTC BAY4,0.80,28.00,79.00,6.964015,0.47,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34602,11:47 AM,12:15 PM,AVTCBAY2,NTC BAY4,0.57,20.00,58.00,6.964015,0.47,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34604,12:17 PM,12:45 PM,AVTCBAY2,NTC BAY4,0.71,25.00,81.00,6.964015,0.47,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34601,12:47 PM, 1:15 PM,AVTCBAY2,NTC BAY4,0.66,23.00,69.00,6.964015,0.47,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34603, 1:17 PM, 1:45 PM,AVTCBAY2,NTC BAY4,0.63,22.00,58.00,6.964015,0.47,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34605, 1:47 PM, 2:15 PM,AVTCBAY2,NTC BAY4,0.80,28.00,75.00,6.964015,0.47,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34606, 2:17 PM, 2:45 PM,AVTCBAY2,NTC BAY4,0.66,23.00,73.00,6.964015,0.47,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,AT,I,6506, 2:41 PM, 3:03 PM,MRDNN145,NTC BAY4,0.59,38.00,131.00,3.876894,0.37,64,23,WK,O,167.52,,,,,,,,,,,,,,,,,,,
346,,,I,34602, 2:46 PM, 3:15 PM,AVTCBAY2,NTC BAY4,0.66,23.00,68.00,6.964015,0.48,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34604, 3:16 PM, 3:45 PM,AVTCBAY2,NTC BAY4,0.77,27.00,77.00,6.964015,0.48,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34601, 3:46 PM, 4:15 PM,AVTCBAY2,NTC BAY4,0.57,20.00,52.00,6.964015,0.48,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34603, 4:17 PM, 4:45 PM,AVTCBAY2,NTC BAY4,0.69,24.00,71.00,6.964015,0.47,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34605, 4:47 PM, 5:15 PM,AVTCBAY2,NTC BAY4,0.51,18.00,56.00,6.964015,0.47,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34606, 5:17 PM, 5:45 PM,AVTCBAY2,NTC BAY4,0.74,26.00,71.00,6.964015,0.47,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34602, 5:47 PM, 6:15 PM,AVTCBAY2,NTC BAY4,0.51,18.00,51.00,6.964015,0.47,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34604, 6:17 PM, 6:45 PM,AVTCBAY2,NTC BAY4,0.31,11.00,32.00,6.964015,0.47,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34607, 7:04 PM, 7:30 PM,AVTCBAY2,NTC BAY4,0.40,14.00,42.00,6.964015,0.43,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,34605, 8:04 PM, 8:30 PM,AVTCBAY2,NTC BAY4,0.49,17.00,51.00,6.964015,0.43,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,I,3110, 9:04 PM, 9:30 PM,AVTCBAY2,NTC BAY4,0.09,6.00,14.00,6.964015,0.43,64,23,WK,O,167.52,,,,,,,,,,,,,,,,,,,
346,,,I,6505,10:04 PM,10:30 PM,AVTCBAY2,NTC BAY4,0.13,8.00,21.00,6.964015,0.43,64,23,WK,O,167.52,,,,,,,,,,,,,,,,,,,
346,,,I,3110,11:05 PM,11:31 PM,AVTCBAY2,NTC BAY4,,3.00,14.00,6.964015,0.43,64,23,WK,O,167.52,,,,,,,,,,,,,,,,,,,
346,,,O,34601, 6:05 AM, 6:28 AM,NTC BAY3,AVTCBAY2,0.20,7.00,18.00,7.103788,0.38,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34603, 6:35 AM, 6:58 AM,NTC BAY3,AVTCBAY2,0.23,8.00,23.00,7.103788,0.38,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34605, 7:05 AM, 7:28 AM,NTC BAY3,AVTCBAY2,0.74,26.00,78.00,7.103788,0.38,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34606, 7:35 AM, 7:59 AM,NTC BAY3,AVTCBAY2,1.29,45.00,128.00,7.103788,0.40,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34602, 8:05 AM, 8:29 AM,NTC BAY3,AVTCBAY2,0.46,16.00,48.00,7.103788,0.40,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34604, 8:35 AM, 8:59 AM,NTC BAY3,AVTCBAY2,0.80,28.00,60.00,7.103788,0.40,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34601, 9:05 AM, 9:29 AM,NTC BAY3,AVTCBAY2,0.51,18.00,50.00,7.103788,0.40,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34603, 9:35 AM, 9:59 AM,NTC BAY3,AVTCBAY2,0.89,31.00,68.00,7.103788,0.40,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34605,10:05 AM,10:29 AM,NTC BAY3,AVTCBAY2,0.43,15.00,45.00,7.103788,0.40,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34606,10:35 AM,10:59 AM,NTC BAY3,AVTCBAY2,0.63,22.00,65.00,7.103788,0.40,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34602,11:05 AM,11:29 AM,NTC BAY3,AVTCBAY2,0.43,15.00,50.00,7.103788,0.40,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34604,11:35 AM,11:59 AM,NTC BAY3,AVTCBAY2,0.63,22.00,65.00,7.103788,0.40,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34601,12:05 PM,12:29 PM,NTC BAY3,AVTCBAY2,0.66,23.00,78.00,7.103788,0.40,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34603,12:35 PM,12:59 PM,NTC BAY3,AVTCBAY2,0.71,25.00,68.00,7.103788,0.40,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34605, 1:05 PM, 1:30 PM,NTC BAY3,AVTCBAY2,0.69,24.00,70.00,7.103788,0.42,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34606, 1:35 PM, 2:00 PM,NTC BAY3,AVTCBAY2,0.46,16.00,48.00,7.103788,0.42,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34602, 2:05 PM, 2:30 PM,NTC BAY3,AVTCBAY2,0.63,22.00,67.00,7.103788,0.42,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34604, 2:35 PM, 3:00 PM,NTC BAY3,AVTCBAY2,0.66,23.00,72.00,7.103788,0.42,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34601, 3:05 PM, 3:30 PM,NTC BAY3,AVTCBAY2,0.74,26.00,91.00,7.103788,0.42,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34603, 3:35 PM, 4:00 PM,NTC BAY3,AVTCBAY2,0.71,25.00,77.00,7.103788,0.42,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34605, 4:05 PM, 4:30 PM,NTC BAY3,AVTCBAY2,0.66,23.00,74.00,7.103788,0.42,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34606, 4:35 PM, 5:02 PM,NTC BAY3,AVTCBAY2,0.63,22.00,62.00,7.103788,0.45,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34602, 5:05 PM, 5:32 PM,NTC BAY3,AVTCBAY2,0.74,26.00,73.00,7.103788,0.45,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34604, 5:35 PM, 6:02 PM,NTC BAY3,AVTCBAY2,0.71,25.00,73.00,7.103788,0.45,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34601, 6:05 PM, 6:30 PM,NTC BAY3,AVTCBAY2,0.63,22.00,62.00,7.103788,0.42,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34603, 6:35 PM, 7:00 PM,NTC BAY3,AVTCBAY2,0.63,22.00,58.00,7.103788,0.42,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,34605, 7:05 PM, 7:29 PM,NTC BAY3,AVTCBAY2,0.49,17.00,50.00,7.103788,0.40,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,3110, 8:05 PM, 8:29 PM,NTC BAY3,AVTCBAY2,0.23,15.00,45.00,7.103788,0.40,64,23,WK,O,167.52,,,,,,,,,,,,,,,,,,,
346,,,O,34605, 9:05 PM, 9:29 PM,NTC BAY3,AVTCBAY2,0.60,21.00,70.00,7.103788,0.40,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
346,,,O,3110,10:05 PM,10:29 PM,NTC BAY3,AVTCBAY2,0.16,10.00,32.00,7.103788,0.40,64,23,WK,O,167.52,,,,,,,,,,,,,,,,,,,
346,,,O,33104,11:08 PM,11:32 PM,NTC BAY3,AVTCBAY2,0.17,5.00,18.00,7.103788,0.40,30,11,WK,O,130.61,,,,,,,,,,,,,,,,,,,
347,,,I,34601, 5:22 AM, 6:00 AM,MTLKP&R5,NTC BAY3,0.40,14.00,27.00,9.034281,0.63,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34603, 5:52 AM, 6:30 AM,MTLKP&R5,NTC BAY3,0.26,9.00,19.00,9.034281,0.63,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34605, 6:21 AM, 7:00 AM,MTLKP&R5,NTC BAY3,0.54,19.00,37.00,9.034281,0.65,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34606, 6:50 AM, 7:30 AM,MTLKP&R5,NTC BAY3,0.80,28.00,54.00,9.034281,0.67,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34602, 7:20 AM, 8:00 AM,MTLKP&R5,NTC BAY3,0.51,18.00,39.00,9.034281,0.67,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34604, 7:51 AM, 8:30 AM,MTLKP&R5,NTC BAY3,0.74,26.00,54.00,9.034281,0.65,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34601, 8:20 AM, 9:00 AM,MTLKP&R5,NTC BAY3,0.51,18.00,36.00,9.034281,0.67,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34603, 8:51 AM, 9:30 AM,MTLKP&R5,NTC BAY3,0.63,22.00,45.00,9.034281,0.65,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34605, 9:20 AM,10:00 AM,MTLKP&R5,NTC BAY3,0.46,16.00,31.00,9.034281,0.67,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34606, 9:51 AM,10:30 AM,MTLKP&R5,NTC BAY3,0.51,18.00,38.00,9.034281,0.65,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34602,10:20 AM,11:00 AM,MTLKP&R5,NTC BAY3,0.43,15.00,33.00,9.034281,0.67,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34604,10:51 AM,11:30 AM,MTLKP&R5,NTC BAY3,0.51,18.00,38.00,9.034281,0.65,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34601,11:21 AM,12:00 PM,MTLKP&R5,NTC BAY3,0.40,14.00,35.00,9.034281,0.65,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34603,11:52 AM,12:30 PM,MTLKP&R5,NTC BAY3,0.60,21.00,46.00,9.034281,0.63,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34605,12:21 PM, 1:00 PM,MTLKP&R5,NTC BAY3,0.49,17.00,38.00,9.034281,0.65,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34606,12:51 PM, 1:30 PM,MTLKP&R5,NTC BAY3,0.40,14.00,31.00,9.034281,0.65,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34602, 1:21 PM, 2:00 PM,MTLKP&R5,NTC BAY3,0.46,16.00,40.00,9.034281,0.65,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34604, 1:51 PM, 2:30 PM,MTLKP&R5,NTC BAY3,0.37,13.00,32.00,9.034281,0.65,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34601, 2:20 PM, 3:00 PM,MTLKP&R5,NTC BAY3,0.46,16.00,39.00,9.034281,0.67,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34603, 2:49 PM, 3:30 PM,MTLKP&R5,NTC BAY3,0.40,14.00,40.00,9.034281,0.68,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34605, 3:19 PM, 4:00 PM,MTLKP&R5,NTC BAY3,0.37,13.00,31.00,9.034281,0.68,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34606, 3:48 PM, 4:30 PM,MTLKP&R5,NTC BAY3,0.46,16.00,39.00,9.034281,0.70,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34602, 4:19 PM, 5:00 PM,MTLKP&R5,NTC BAY3,0.37,13.00,31.00,9.034281,0.68,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34604, 4:48 PM, 5:30 PM,MTLKP&R5,NTC BAY3,0.31,11.00,31.00,9.034281,0.70,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34601, 5:19 PM, 6:00 PM,MTLKP&R5,NTC BAY3,0.34,12.00,31.00,9.034281,0.68,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34603, 5:51 PM, 6:30 PM,MTLKP&R5,NTC BAY3,0.29,10.00,31.00,9.034281,0.65,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34605, 6:22 PM, 7:00 PM,MTLKP&R5,NTC BAY3,0.29,10.00,27.00,9.034281,0.63,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34606, 6:55 PM, 7:30 PM,MTLKP&R5,NTC BAY3,0.34,12.00,34.00,9.034281,0.58,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34604, 7:55 PM, 8:30 PM,MTLKP&R5,NTC BAY3,0.34,12.00,34.00,9.034281,0.58,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34607, 8:55 PM, 9:30 PM,MTLKP&R5,NTC BAY3,0.23,8.00,26.00,9.034281,0.58,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34604, 9:58 PM,10:30 PM,MTLKP&R5,NTC BAY3,0.14,5.00,19.00,9.034281,0.53,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,I,34607,10:58 PM,11:30 PM,MTLKP&R5,NTC BAY3,0.14,5.00,13.00,9.034281,0.53,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34602, 6:20 AM, 6:54 AM,NTC BAY4,MTLKP&R5,0.17,6.00,14.00,9.153788,0.57,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34604, 6:50 AM, 7:24 AM,NTC BAY4,MTLKP&R5,0.20,7.00,18.00,9.153788,0.57,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34601, 7:20 AM, 7:54 AM,NTC BAY4,MTLKP&R5,0.29,10.00,18.00,9.153788,0.57,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34603, 7:50 AM, 8:24 AM,NTC BAY4,MTLKP&R5,0.29,10.00,16.00,9.153788,0.57,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34605, 8:20 AM, 8:54 AM,NTC BAY4,MTLKP&R5,0.23,8.00,19.00,9.153788,0.57,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34606, 8:50 AM, 9:24 AM,NTC BAY4,MTLKP&R5,0.29,10.00,16.00,9.153788,0.57,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34602, 9:20 AM, 9:54 AM,NTC BAY4,MTLKP&R5,0.29,10.00,14.00,9.153788,0.57,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34604, 9:50 AM,10:25 AM,NTC BAY4,MTLKP&R5,0.26,9.00,19.00,9.153788,0.58,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34601,10:20 AM,10:55 AM,NTC BAY4,MTLKP&R5,0.31,11.00,22.00,9.153788,0.58,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34603,10:50 AM,11:25 AM,NTC BAY4,MTLKP&R5,0.34,12.00,22.00,9.153788,0.58,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34605,11:20 AM,11:55 AM,NTC BAY4,MTLKP&R5,0.31,11.00,21.00,9.153788,0.58,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34606,11:50 AM,12:27 PM,NTC BAY4,MTLKP&R5,0.40,14.00,21.00,9.153788,0.62,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34602,12:20 PM,12:57 PM,NTC BAY4,MTLKP&R5,0.46,16.00,26.00,9.153788,0.62,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34604,12:50 PM, 1:27 PM,NTC BAY4,MTLKP&R5,0.46,16.00,31.00,9.153788,0.62,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34601, 1:20 PM, 1:57 PM,NTC BAY4,MTLKP&R5,0.57,20.00,37.00,9.153788,0.62,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34603, 1:50 PM, 2:27 PM,NTC BAY4,MTLKP&R5,0.54,19.00,32.00,9.153788,0.62,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34605, 2:20 PM, 2:59 PM,NTC BAY4,MTLKP&R5,0.57,20.00,34.00,9.153788,0.65,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34606, 2:50 PM, 3:29 PM,NTC BAY4,MTLKP&R5,0.66,23.00,43.00,9.153788,0.65,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34602, 3:20 PM, 3:59 PM,NTC BAY4,MTLKP&R5,0.66,23.00,40.00,9.153788,0.65,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34604, 3:50 PM, 4:30 PM,NTC BAY4,MTLKP&R5,0.69,24.00,39.00,9.153788,0.67,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34601, 4:20 PM, 5:00 PM,NTC BAY4,MTLKP&R5,0.71,25.00,43.00,9.153788,0.67,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34603, 4:50 PM, 5:30 PM,NTC BAY4,MTLKP&R5,0.89,31.00,52.00,9.153788,0.67,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34605, 5:20 PM, 6:00 PM,NTC BAY4,MTLKP&R5,0.83,29.00,54.00,9.153788,0.67,35,36,WK,P,134.05,,,,,,,,,,,,,,,,,,,
347,,,O,34606, 5:50 PM, 6:29 PM,NTC BAY4,MTLKP&R5,0.89,31.00,51.00,9.153788,0.65,35,36,WK,O,134.05,,,,,,,,,,,,,,,,,,,
